"artifact","name","version","moduleUrl","moduleLicense","moduleLicenseUrl","projectUrl",
"org.glassfish.jersey.ext:jersey-declarative-linking:2.23.2","jersey-declarative-linking","2.23.2",,"CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.ext:jersey-metainf-services:2.25.1","jersey-metainf-services","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.media:jersey-media-jaxb:2.25.1","jersey-media-jaxb","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.media:jersey-media-multipart:2.1","jersey-media-multipart","2.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.web:javax.el:2.2.4","javax.el","2.2.4","http://uel.java.net","CDDL + GPLv2 with classpath exception","http://glassfish.dev.java.net/nonav/public/CDDL+GPL.html","http://uel.java.net",
"org.hibernate:hibernate-core:5.2.16.Final","hibernate-core","5.2.16.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate:hibernate-ehcache:5.2.16.Final","hibernate-ehcache","5.2.16.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate:hibernate-entitymanager:5.2.1.Final","hibernate-entitymanager","5.2.1.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate:hibernate-validator:5.3.4.Final","hibernate-validator","5.3.4.Final",,"Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.hibernate.common:hibernate-commons-annotations:5.0.1.Final","hibernate-commons-annotations","5.0.1.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final","hibernate-jpa-2.1-api","1.0.0.Final","http://hibernate.org","Eclipse Public License (EPL), Version 1.0","http://www.eclipse.org/legal/epl-v10.html","http://hibernate.org",
"org.jadira.usertype:usertype.core:6.0.1.GA","usertype.core","6.0.1.GA",,"Apache 2","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.jadira.usertype:usertype.spi:6.0.1.GA","usertype.spi","6.0.1.GA",,"Apache 2","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.javassist:javassist:3.22.0-GA","javassist","3.22.0-GA","http://www.javassist.org/","http://www.mozilla.org/MPL/MPL-1.1.html, http://www.gnu.org/licenses/lgpl-2.1.html, http://www.apache.org/licenses/",,"http://www.javassist.org/",
"org.jboss:jandex:2.0.3.Final","jandex","2.0.3.Final","http://www.jboss.org","Public Domain","http://repository.jboss.org/licenses/cc0-1.0.txt",,
"org.jboss.logging:jboss-logging:3.3.1.Final","jboss-logging","3.3.1.Final","http://www.jboss.org","Public Domain","http://repository.jboss.org/licenses/cc0-1.0.txt","http://www.jboss.org",
"org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec:1.0.1.Final","jboss-transaction-api_1.2_spec","1.0.1.Final","http://www.jboss.org","http://repository.jboss.org/licenses/cddl.txt, http://repository.jboss.org/licenses/gpl-2.0-ce.txt",,,
"org.json:json:20090211","json","20090211","http://www.json.org/java/index.html","provided without support or warranty","http://www.json.org/license.html","http://www.json.org/java/index.html",
"org.jvnet.mimepull:mimepull:1.8","mimepull","1.8","http://www.oracle.com/","https://glassfish.java.net/public/CDDL+GPL_1_1.html, https://glassfish.java.net/public/CDDL+GPL_1_1.html",,"http://mimepull.java.net",
"org.kie:kie-api:7.1.0.Final","kie-api","7.1.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.kie:kie-internal:7.1.0.Final","kie-internal","7.1.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.liquibase:liquibase-core:3.5.3","liquibase-core","3.5.3","http://www.liquibase.org","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",,
"org.mapstruct:mapstruct-jdk8:1.2.0.Final","mapstruct-jdk8","1.2.0.Final",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.mvel:mvel2:2.3.0.Final","mvel2","2.3.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://mvel.codehaus.org/",
"org.ow2.asm:asm:5.0.4","asm","5.0.4","http://asm.objectweb.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.postgresql:postgresql:42.2.2","postgresql","42.2.2","https://jdbc.postgresql.org/","The PostgreSQL License","http://www.postgresql.org/about/licence/","https://github.com/pgjdbc/pgjdbc",
"org.reflections:reflections:0.9.10","reflections","0.9.10","http://github.com/ronmamo/reflections","WTFPL","http://www.wtfpl.net/","http://github.com/ronmamo/reflections",
"org.secnod.dropwizard:dropwizard-shiro:0.2.0","dropwizard-shiro","0.2.0","https://github.com/silb/dropwizard-shiro","Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html","https://github.com/silb/dropwizard-shiro",
"org.secnod.shiro:shiro-jersey:0.2.0","shiro-jersey","0.2.0","https://github.com/silb/shiro-jersey","Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html","https://github.com/silb/shiro-jersey",
"org.slf4j:jcl-over-slf4j:1.7.24","jcl-over-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:jul-to-slf4j:1.7.24","jul-to-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:log4j-over-slf4j:1.7.24","log4j-over-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-api:1.7.25","slf4j-api","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-ext:1.7.25","slf4j-ext","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-simple:1.7.25","slf4j-simple","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.uberfire:uberfire-maven-support:1.1.0.Final","uberfire-maven-support","1.1.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.yaml:snakeyaml:1.17","snakeyaml","1.17","http://www.snakeyaml.org","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://www.snakeyaml.org",
"xmlpull:xmlpull:1.1.3.1","xmlpull","1.1.3.1","http://www.xmlpull.org","Public Domain","http://www.xmlpull.org/v1/download/unpacked/LICENSE.txt","http://www.xmlpull.org",
"xpp3:xpp3_min:1.1.4c","xpp3_min","1.1.4c","http://www.extreme.indiana.edu/xgws/xsoap/xpp/mxp1/","Public Domain","http://creativecommons.org/licenses/publicdomain","http://www.extreme.indiana.edu/xgws/xsoap/xpp/mxp1/",
